Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),Pct
2010-08-11,10506.05,10545.5,10391.9,10428.65,11714795,1171.82,-0.7421861890081616
2010-08-12,10308.15,10614.2,10308.15,10583.65,20921223,2824.12,2.6030717191139163
2010-08-13,10603.9,10782.2,10603.9,10737.35,18610635,2112.71,1.2428578746152517
2010-08-16,10732.05,10778.25,10645.45,10680.55,15197503,1280.33,-0.4821849062080137
2010-08-17,10709.15,10810.3,10705.65,10770.25,23593222,1564.49,0.5673034516376163
2010-08-18,10790.85,10931.65,10756.55,10894.05,22541989,1755.78,0.9473060982829977
2010-08-19,10920.4,11126.95,10895.85,11110.5,19154382,1677.54,1.7109941046757604
2010-08-20,11058.55,11105.0,11005.5,11033.75,12970858,1035.7,-0.22476492579584706
2010-08-23,11024.5,11115.55,10971.7,11095.5,11134368,1127.09,0.6398990581767383
2010-08-24,11082.95,11125.8,10979.5,11043.0,14385823,1476.74,-0.361767635606273
2010-08-25,10993.0,11029.25,10917.1,10937.85,13865187,1223.45,-0.5042124366305959
2010-08-26,10941.8,11042.15,10941.8,10981.7,17354648,1881.45,0.36333172459638724
2010-08-27,11003.25,11003.25,10681.6,10727.45,10660393,1073.95,-2.570974462710143
2010-08-30,10834.4,10873.3,10671.45,10747.25,8408252,789.46,-0.8109051152620403
2010-08-31,10699.05,10771.0,10653.3,10746.35,12296930,1152.13,0.4401494460910085
2010-09-01,10761.65,10895.55,10761.65,10879.75,12343231,1201.9,1.0855028837978846
2010-09-02,10931.4,11001.65,10931.4,10980.6,13273819,1179.78,0.44806294737993124
2010-09-03,10992.15,11017.15,10938.9,10991.2,9153616,763.88,-0.008643278258960883
2010-09-06,11033.6,11261.15,11033.6,11218.8,12335466,1351.38,1.6508004421150115
2010-09-07,11236.65,11247.15,11156.85,11192.95,10440782,1059.14,-0.39042432960031903
2010-09-08,11110.35,11256.2,11099.3,11190.05,17096298,1520.25,0.7122398916894823
2010-09-09,11223.65,11468.75,11223.65,11446.7,29004253,2294.51,1.9485965387404325
2010-09-13,11489.5,11905.2,11489.5,11872.85,31202595,3053.39,3.2287951081669557
2010-09-14,11902.8,12042.6,11893.35,11928.35,22597490,2265.46,0.21419559285233156
2010-09-15,11917.45,12022.35,11917.45,11987.6,25260118,2038.38,0.5851880276285465
2010-09-16,11960.65,12236.85,11960.6,12032.05,31281572,2786.2,0.5934150872045881
2010-09-17,12071.7,12175.8,12037.35,12104.1,16052377,1575.1,0.2676778942672287
2010-09-20,12109.05,12291.0,12067.4,12251.2,16226910,1473.49,1.1602945017631043
2010-09-21,12288.1,12335.1,12173.2,12244.95,20158921,1987.67,-0.3523901690084454
2010-09-22,12248.1,12340.0,12177.8,12305.7,25678463,2133.04,0.4680757697652337
2010-09-23,12312.55,12327.8,12111.4,12146.3,17429935,1377.56,-1.3687295719684185
2010-09-24,12083.3,12287.95,12068.4,12263.55,23947426,1741.3,1.4698027895674581
2010-09-27,12323.45,12363.35,12227.75,12253.2,15352362,1353.82,-0.5733196226291908
2010-09-28,12242.75,12295.85,12163.35,12272.4,15925221,1641.13,0.24159903523352919
2010-09-29,12324.5,12342.55,12220.9,12237.55,15064178,1451.21,-0.7105180366985282
2010-09-30,12210.75,12410.6,12178.9,12366.35,20082897,2572.21,1.2582532436814449
2010-10-01,12390.9,12579.95,12376.25,12556.75,18478058,1635.76,1.3208035518744927
2010-10-04,12605.45,12738.5,12605.45,12651.3,16796777,1424.79,0.3624133488258009
2010-10-05,12638.85,12679.25,12572.25,12596.5,14416190,1310.33,-0.33620450125035023
2010-10-06,12647.25,12728.95,12588.95,12629.2,18207251,1392.76,-0.14292275045132924
2010-10-07,12638.4,12650.25,12512.85,12536.6,14901666,1194.81,-0.812022398417428
2010-10-08,12560.9,12586.7,12414.8,12473.4,15985175,1423.68,-0.7014927766286658
2010-10-11,12514.9,12592.0,12457.55,12513.0,12342404,1318.42,-0.015184208423236922
2010-10-12,12517.2,12521.8,12371.4,12461.8,12746500,1217.9,-0.4445585709929662
2010-10-13,12494.7,12763.7,12459.2,12745.0,20461379,1848.51,1.963907414672415
2010-10-14,12785.95,12827.35,12532.4,12598.85,15086656,1301.69,-1.4850561757620764
2010-10-15,12615.5,12629.45,12324.4,12346.45,14571091,1535.63,-2.179168910901508
2010-10-18,12451.55,12451.55,12149.55,12331.3,18753597,2116.68,-0.9751607697485262
2010-10-19,12415.0,12535.85,12212.35,12245.65,20390525,1778.49,-1.382940064431046
2010-10-20,12214.75,12302.7,12139.9,12176.5,23449468,1500.74,-0.3141296760152753
2010-10-21,12219.0,12458.15,12190.5,12435.8,27946747,2164.61,1.7433538654529606
2010-10-22,12480.2,12486.55,12298.15,12384.8,19645795,1605.03,-0.7702990762870734
2010-10-25,12423.35,12580.5,12397.4,12424.7,15686391,1396.43,0.010865453491837741
2010-10-26,12427.55,12435.7,12314.65,12332.65,13965782,1333.19,-0.7695020940349369
2010-10-27,12324.85,12331.1,12097.85,12182.65,24265786,1633.96,-1.167233729935611
2010-10-28,12226.7,12291.15,12052.05,12105.3,48900043,3692.57,-1.0028665130149725
2010-10-29,12145.7,12396.7,11955.55,12330.75,32308131,2404.95,1.500719745352061
2010-11-01,12485.5,12779.65,12485.5,12734.9,22823084,2241.4,1.958397788753737
2010-11-02,12749.95,12844.5,12685.25,12770.9,17853957,1689.63,0.164044820646931
2010-11-03,12843.95,12958.1,12843.95,12891.8,17446250,1501.96,0.37116616764143523
2010-11-04,12987.3,13204.55,12952.15,13182.9,22472451,1784.58,1.4837402999340084
2010-11-05,13246.05,13303.6,13243.25,13268.7,4450967,317.62,0.17070248027313492
2010-11-08,13288.05,13301.45,13078.9,13105.1,19890249,2027.92,-1.3960213962503065
2010-11-09,13023.85,13171.1,12950.7,13121.35,21321066,2630.69,0.7430637853574518
2010-11-10,13092.9,13098.75,12980.85,13007.1,20707745,1825.99,-0.6596397352215272
2010-11-11,13014.2,13068.55,12782.0,12823.6,16964332,1632.32,-1.4863220936398545
2010-11-12,12788.55,12826.65,12428.8,12457.3,19917411,1924.31,-2.6590834289934415
2010-11-15,12467.5,12789.45,12445.55,12762.15,25614346,2613.41,2.308780260379322
2010-11-16,12826.9,12826.9,12436.5,12524.45,25396501,2441.84,-2.414876501562934
2010-11-18,12630.9,12630.9,12050.35,12315.15,35496342,3681.07,-2.563915177647045
2010-11-19,12325.75,12325.75,12013.65,12062.95,21412722,1980.41,-2.17857157660439
2010-11-22,12120.8,12414.55,12054.55,12390.1,25919988,2095.54,2.1735094954843066
2010-11-23,12318.8,12318.8,11891.35,12206.45,25581537,2537.37,-0.920415026481889
2010-11-24,12206.0,12292.85,11746.75,11842.55,28493254,2449.64,-3.069018074654536
2010-11-25,11897.9,11962.1,11608.3,11652.4,44833925,3989.1,-2.1068621056606363
2010-11-26,11703.25,11874.55,11362.9,11668.85,40363826,3124.03,-0.29480197277366355
2010-11-29,11731.35,11855.7,11707.85,11828.35,25574288,1839.96,0.8200636606120042
2010-11-30,11811.1,12031.25,11725.5,11952.6,34647534,2913.64,1.1838428459080033
2010-12-01,11987.7,12345.35,11963.85,12310.75,24162268,2279.24,2.624129317872585
2010-12-02,12411.0,12535.85,12389.65,12472.6,21526225,1996.11,0.49388259063868295
2010-12-03,12453.25,12464.1,12232.7,12349.2,20315958,1607.11,-0.8425647005473978
2010-12-06,12427.95,12429.45,12011.5,12051.2,21573371,2105.86,-3.126244689325544
2010-12-07,12040.4,12040.4,11629.5,11695.3,33009574,3070.79,-2.9507579968021376
2010-12-08,11646.0,11646.0,11403.85,11460.2,29991236,2889.78,-1.621263154220688
2010-12-09,11470.65,11534.0,11043.95,11116.05,34767654,3445.95,-3.1899820529774554
2010-12-10,11087.75,11482.7,10977.9,11447.0,32866394,3436.5,3.138376867301476
2010-12-13,11527.35,11565.35,11270.1,11518.1,23768249,2370.89,-0.08030838419530999
2010-12-14,11558.4,11623.7,11441.4,11560.5,17221835,1726.34,0.01816530426884965
2010-12-15,11478.85,11490.35,11150.95,11196.3,20872803,2194.7,-2.5236015469396236
2010-12-16,11231.15,11484.95,11147.45,11424.15,23470025,2533.52,1.6894035880131126
2010-12-20,11401.05,11404.65,11237.2,11267.1,16926173,1600.08,-1.1888596000745437
2010-12-21,11294.35,11571.0,11294.35,11537.25,18916288,1711.36,2.1053543955448624
2010-12-22,11597.55,11634.65,11408.15,11467.7,15145495,1404.42,-1.1323107510660249
2010-12-23,11510.5,11541.05,11432.15,11469.05,10083768,891.06,-0.3614074400233736
2010-12-24,11412.65,11510.55,11390.1,11477.05,8154031,842.5,0.56111979994859
2010-12-27,11491.4,11543.9,11441.55,11470.95,6770974,727.26,-0.17827642871775143
2010-12-28,11497.35,11497.35,11392.9,11427.3,8881475,795.51,-0.6130056968837879
2010-12-29,11448.65,11627.1,11433.3,11612.9,9234226,968.23,1.4143753928820537
2010-12-30,11605.05,11662.1,11573.7,11629.3,15063594,1630.52,0.2085250187027594
2010-12-31,11633.65,11828.4,11631.2,11791.45,12556910,1345.39,1.3382578054437841
2011-01-03,11882.1,11912.15,11826.95,11855.75,8895927,909.29,-0.2222550239335374
2011-01-04,11868.4,11872.8,11545.55,11564.05,16041214,1949.98,-2.6318634042571625
2011-01-05,11545.75,11545.75,11265.55,11305.45,19689201,1988.86,-2.125523530686521
2011-01-06,11350.7,11377.1,11164.75,11186.8,19559984,2114.13,-1.4651196052490565
2011-01-07,11146.45,11258.5,11007.9,11053.35,25192954,2746.05,-0.842278585225297
2011-01-10,11024.5,11072.7,10671.6,10700.65,21584988,2389.16,-3.0264516641512467
2011-01-11,10734.2,10951.2,10620.8,10833.55,22297958,2407.41,0.9170585819052717
2011-01-12,10906.4,11161.15,10728.45,11128.15,24855243,2703.24,1.9926942034390265
2011-01-13,11125.95,11127.95,10676.5,10716.65,18520804,1939.18,-3.81929054322014
2011-01-14,10746.8,10907.3,10387.9,10432.9,19299172,2054.64,-3.0087511621888416
2011-01-17,10459.6,10571.8,10373.8,10471.1,17582785,1529.08,0.10982609276962306
2011-01-18,10534.3,10677.95,10520.3,10618.5,15798854,1466.86,0.7929556905401018
2011-01-19,10646.0,10715.05,10562.25,10615.15,16373787,1620.1,-0.2906223652044518
2011-01-20,10579.25,10878.8,10493.25,10798.35,20737998,1956.54,2.0290136919066373
2011-01-21,10750.4,10923.7,10740.0,10889.4,20711935,2073.1,1.2764706962734402
2011-01-24,10923.75,11177.85,10913.45,11151.15,25594559,2979.19,2.0392515570142957
2011-01-25,11183.55,11256.95,10849.4,10872.95,26933578,2901.82,-2.8566304452793267
2011-01-27,10946.4,10970.85,10639.85,10676.15,33825401,2658.23,-2.531343227661657
2011-01-28,10690.05,10736.4,10481.1,10578.25,30566761,2462.02,-1.0568855907167942
2011-01-31,10444.35,10696.3,10400.25,10641.85,23667220,1995.45,1.855880321560631
2011-02-01,10683.45,10683.45,10457.8,10481.2,19052700,1854.34,-1.9296454604434605
2011-02-02,10599.0,10614.95,10418.2,10470.15,16558714,1586.7,-1.2306413948224273
2011-02-03,10460.95,10704.3,10429.5,10670.6,14250534,1383.01,1.9647442505576034
2011-02-04,10632.9,10772.45,10385.9,10433.85,16887180,1798.37,-1.907733003637193
2011-02-07,10457.8,10509.8,10354.6,10384.05,14265174,1306.61,-0.7102238529282892
2011-02-08,10431.05,10431.05,10119.45,10147.75,19757849,1880.47,-2.7917518661772243
2011-02-09,10131.35,10294.8,10038.15,10116.65,21990881,1828.35,-0.1453050169769709
2011-02-10,10106.25,10227.75,10017.85,10074.1,18142965,1759.99,-0.3191352081079167
2011-02-11,10061.4,10473.45,10061.4,10447.75,17556064,1719.19,3.6979253906343503
2011-02-14,10477.85,10815.7,10477.85,10802.55,15441564,1593.41,3.0057717853654826
2011-02-15,10821.5,11035.15,10722.7,10959.7,21402975,2060.18,1.2609834210790507
2011-02-16,10929.25,11024.25,10908.65,10960.7,13368018,1261.3,0.2869342286532861
2011-02-17,10996.25,11190.2,10918.1,11134.7,17923022,1655.91,1.2434102400603584
2011-02-18,11153.8,11300.45,10915.35,10949.7,24049126,2454.15,-1.8639780085299005
2011-02-21,10935.3,11070.35,10806.3,11050.1,12743472,1275.16,1.0389046252975185
2011-02-22,10957.5,10957.5,10777.65,10836.8,12459726,1277.51,-1.1137974309759406
2011-02-23,10776.8,10857.85,10628.65,10646.45,14092148,1576.28,-1.224351779231561
2011-02-24,10603.25,10643.25,10169.0,10210.75,30494243,2721.96,-3.8439879538721446
2011-02-25,10329.65,10510.5,10263.15,10435.85,17310426,1859.97,1.0176459033044813
2011-02-28,10512.2,10744.85,10364.35,10435.35,20882243,2124.83,-0.7364391227893684
2011-03-01,10541.95,10906.15,10528.35,10885.4,17467260,1682.14,3.155143586822707
2011-03-03,10805.0,11066.4,10759.7,10914.5,23317864,2383.45,1.0032525539420036
2011-03-04,11008.9,11134.1,10924.1,10963.4,15478227,1540.56,-0.41501723917762745
2011-03-07,10886.1,10886.1,10658.3,10782.25,13400598,1318.73,-0.9631570405063912
2011-03-08,10782.6,10962.7,10779.15,10931.55,11611009,1220.19,1.3625698094048777
2011-03-09,10987.4,11054.0,10904.6,10974.8,13624530,1388.68,-0.11480847031381314
2011-03-10,10920.65,10920.65,10783.3,10850.25,8570911,983.47,-0.6488329761987017
2011-03-11,10772.9,10904.2,10697.1,10740.95,10342964,1103.22,-0.29745972190540787
2011-03-14,10730.4,10916.65,10730.4,10893.25,8549523,937.74,1.4949624767631364
2011-03-15,10673.9,10784.2,10591.3,10725.8,15737040,1471.38,0.4838799903037502
2011-03-16,10777.1,11001.25,10777.1,10957.6,14642372,1475.71,1.6472585237643278
2011-03-17,10881.85,11018.3,10824.4,10851.95,18742418,2008.95,-0.27552651827551394
2011-03-18,10882.0,10927.25,10699.4,10715.9,12681381,1125.13,-1.550033128342
2011-03-21,10795.65,10814.75,10661.15,10723.6,8612801,831.72,-0.6718825767466081
2011-03-22,10759.95,10822.25,10726.25,10771.3,10534300,1028.97,0.10537261054838827
2011-03-23,10755.85,10972.3,10744.7,10958.1,15854028,1419.01,1.8456666757923363
2011-03-24,11001.75,11112.6,11001.75,11070.35,12482356,1066.99,0.6196732713961199
2011-03-25,11179.2,11420.4,11136.45,11387.3,17583644,1657.23,1.8274744671695535
2011-03-28,11348.85,11599.0,11348.15,11523.4,23406895,1970.52,1.5147439123869628
2011-03-29,11522.75,11657.6,11507.45,11582.5,15435007,1702.42,0.515864450679905
2011-03-30,11625.5,11801.65,11625.5,11765.2,14811466,1677.24,1.18740012919458
2011-03-31,11804.95,11898.4,11569.25,11705.45,29672943,3501.45,-0.8500313956319492
2011-04-01,11713.05,11738.45,11540.85,11590.95,13335249,1664.73,-1.0534080467951163
2011-04-04,11614.45,11840.7,11614.45,11804.3,14005913,1366.36,1.6083122252060569
2011-04-05,11853.6,11861.15,11678.1,11798.9,15299091,1422.83,-0.4636025392197639
2011-04-06,11784.55,11838.05,11686.55,11730.05,14274670,1601.74,-0.4646186503893846
2011-04-07,11724.75,11825.0,11656.7,11754.4,11993254,1293.79,0.25224596746749844
2011-04-08,11751.8,11853.35,11632.55,11673.25,14180172,1366.26,-0.6729060030411348
2011-04-11,11591.0,11637.0,11551.75,11597.8,12854286,1390.66,0.058631809481102214
2011-04-13,11531.45,11856.35,11490.55,11839.5,15316571,1648.9,2.6018835254867123
2011-04-15,11810.1,11950.7,11707.6,11735.65,17418048,1791.95,-0.6343917891211882
2011-04-18,11754.2,11887.1,11525.05,11539.75,18486367,1775.78,-1.8583591498949348
2011-04-19,11562.95,11631.15,11482.15,11586.75,20321825,1283.48,0.20540703821174422
2011-04-20,11678.7,11813.7,11614.6,11794.55,12736970,1289.31,0.9822333196264253
2011-04-21,11857.45,11926.05,11836.95,11894.75,13366984,1539.12,0.3135837239118037
2011-04-25,11860.35,11978.05,11860.35,11879.0,14411528,1596.55,0.15699974745348627
2011-04-26,11903.8,11912.45,11709.8,11867.7,14145291,1599.54,-0.3041869949526744
2011-04-27,11922.3,11936.35,11732.25,11779.85,12586281,1518.23,-1.20926836929162
2011-04-28,11851.75,11855.2,11659.5,11684.8,24039397,2789.18,-1.4287792687936527
2011-04-29,11671.05,11723.25,11406.85,11483.75,18882062,1861.34,-1.6310003265483775
2011-05-02,11509.3,11543.35,11204.65,11243.8,17341010,1617.7,-2.3613013394048274
2011-05-03,11222.05,11349.5,10849.15,10898.3,33064218,3539.24,-2.9706467981244784
2011-05-04,10888.45,11013.4,10797.6,10913.35,26253155,2383.22,0.22816092217329817
2011-05-05,10909.05,10987.6,10677.3,10730.1,21526596,1873.39,-1.6677384180948818
2011-05-06,10751.3,11167.4,10751.3,11145.1,23183731,1995.45,3.533391355842488
2011-05-09,11194.45,11213.5,10956.35,11076.5,10877625,967.06,-1.0648670608946935
2011-05-10,11068.6,11096.9,10945.7,11009.4,10908505,1015.66,-0.5377223100259845
2011-05-11,11036.15,11097.25,10904.1,11059.05,11971918,1340.24,0.20707022755118784
2011-05-12,11009.3,11076.0,10865.15,10887.45,11656334,1131.3,-1.119178503690015
2011-05-13,10896.55,11180.4,10838.15,11020.95,15546695,1571.13,1.1287593174817183
2011-05-16,10975.15,10975.15,10878.65,10912.35,9001125,963.28,-0.5754947376137978
2011-05-17,10920.95,10972.45,10617.15,10668.85,20447537,2894.61,-2.3629538328873343
2011-05-18,10669.6,10695.7,10550.95,10599.05,16747739,2265.89,-0.6656256928687109
2011-05-19,10661.45,10674.7,10524.35,10558.35,11075315,1429.86,-0.9764783323151851
2011-05-20,10582.45,10727.25,10540.95,10664.1,15104977,1653.5,0.7656529852495721
2011-05-23,10612.55,10612.55,10339.95,10368.25,15372064,1606.37,-2.3562317652448512
2011-05-24,10360.95,10524.8,10360.75,10425.55,12365626,1306.65,0.6196315781901055
2011-05-25,10427.15,10428.25,10340.65,10355.8,18226752,1796.42,-0.6889858823075027
2011-05-26,10404.05,10501.9,10379.25,10468.3,21941241,2203.19,0.6137577257052244
2011-05-27,10491.45,10735.2,10491.45,10722.65,15728551,1567.02,2.1561834061542524
2011-05-30,10742.0,10823.25,10715.1,10781.45,10396116,966.65,0.3659062556520758
2011-05-31,10828.95,11036.75,10819.45,11020.85,19888326,1886.04,1.7412450037882707
2011-06-01,11011.2,11056.4,10959.1,11033.4,11294940,1298.74,0.20120724346075472
2011-06-02,10872.25,10881.4,10802.35,10839.25,10753176,1225.38,-0.3044491085637844
2011-06-03,10860.25,10946.75,10751.1,10782.0,10099081,1069.0,-0.7257466147282507
2011-06-06,10734.25,10873.9,10682.3,10854.65,9698542,978.06,1.1092020470489572
2011-06-07,10799.35,10918.25,10796.15,10873.45,7566001,785.3,0.6814764403202328
2011-06-08,10816.4,10882.3,10764.7,10791.45,8225193,903.73,-0.2312015530813645
2011-06-09,10775.45,10850.35,10734.75,10785.4,8347574,985.09,0.09225434383517449
2011-06-10,10800.45,10814.85,10627.6,10714.25,9336085,930.91,-0.8045360151200572
2011-06-13,10675.3,10757.4,10616.05,10717.5,8521135,926.74,0.3937485421040422
2011-06-14,10737.3,10830.4,10737.3,10803.95,14097083,1237.47,0.6169040027027286
2011-06-15,10789.9,10795.85,10608.8,10626.65,9095965,1077.15,-1.5362320204391788
2011-06-16,10550.65,10706.0,10502.4,10572.15,14289446,1504.95,0.20336450012532928
2011-06-17,10652.85,10652.85,10548.2,10598.25,12009192,1046.06,-0.5151793928242905
2011-06-20,10592.65,10618.4,10340.4,10484.3,11185463,1180.13,-1.033450015737821
2011-06-21,10503.75,10645.1,10426.85,10459.15,11691513,1245.93,-0.42642088506236514
2011-06-22,10526.4,10551.8,10435.05,10475.2,8956049,955.17,-0.4887734840384805
2011-06-23,10453.1,10553.35,10421.65,10526.45,8650931,859.65,0.6968161155945295
2011-06-24,10576.5,10875.25,10576.5,10854.5,16214400,1796.43,2.561149753558432
2011-06-27,10808.9,11068.6,10774.1,11032.5,16058582,1827.36,2.026739179696355
2011-06-28,11059.15,11114.2,10986.7,11054.05,12616092,1313.12,-0.04613693623604348
2011-06-29,11110.35,11170.35,11090.55,11153.35,13562659,1501.67,0.38553439101256576
2011-06-30,11183.25,11271.35,11149.2,11244.65,23074213,2161.82,0.5460374489201499
2011-07-01,11359.95,11359.95,11190.0,11255.0,10818528,1199.89,-0.9324744557974298
2011-07-04,11379.05,11401.0,11322.05,11379.8,9596262,931.75,0.0065906254942969126
2011-07-05,11385.05,11431.7,11302.6,11406.1,9887526,1035.69,0.1845503721692874
2011-07-06,11379.2,11404.7,11255.05,11283.05,8272943,866.95,-0.852163200553055
2011-07-07,11298.0,11446.55,11232.15,11426.1,11837330,1234.96,1.1211174416467593
2011-07-08,11431.95,11451.25,11270.0,11285.15,13657343,1319.8,-1.3008245348976406
2011-07-11,11275.0,11275.0,11106.85,11135.5,8947008,952.76,-1.2527502132818464
2011-07-12,11040.7,11131.75,10941.3,11022.55,11843935,1187.14,-0.16466244199392568
2011-07-13,11065.2,11164.25,11060.9,11142.25,10109907,853.23,0.6915120375148581
2011-07-14,11121.4,11385.35,11072.5,11263.8,17432202,1305.36,1.26422699266677
2011-07-15,11249.4,11334.6,11195.5,11234.55,8201646,755.78,-0.13218152930024224
2011-07-18,11234.7,11277.45,11176.85,11228.85,7416660,611.95,-0.05209794413497699
2011-07-19,11230.05,11353.75,11204.75,11313.85,13118783,977.85,0.7406850895141892
2011-07-20,11372.15,11388.5,11142.4,11164.7,10134704,811.11,-1.8580884394564914
2011-07-21,11159.1,11193.05,11021.7,11049.8,12408813,978.88,-0.9891581748086038
2011-07-22,11110.75,11309.45,11105.7,11291.95,20117440,1592.13,1.6046829821244402
2011-07-25,11286.25,11433.1,11233.35,11391.8,18852511,1426.15,0.9265436542074059
2011-07-26,11397.95,11430.75,11068.2,11114.55,20890181,1878.48,-2.5498108335470304
2011-07-27,11126.7,11139.65,10961.95,11000.15,18019754,1510.9,-1.150438857651951
2011-07-28,10902.6,10954.25,10799.85,10828.5,24194111,1797.22,-0.6843053054439707
2011-07-29,10820.65,10968.8,10758.4,10893.65,18571972,1581.32,0.6701151588310621
2011-08-01,11014.15,11064.9,10882.05,10939.0,11375547,945.6,-0.6869914983088
2011-08-02,10902.55,10902.55,10720.3,10743.3,14547952,1098.76,-1.4823192129047873
2011-08-03,10647.9,10686.4,10545.15,10639.55,13896656,1214.35,-0.07848076281422019
2011-08-04,10682.45,10765.95,10515.05,10537.05,12168774,1031.19,-1.3798928542618805
2011-08-05,10306.1,10392.25,10150.3,10354.5,21688986,1746.47,0.4674296199719893
2011-08-08,10121.4,10481.5,10072.45,10232.3,19277083,1400.6,1.0838227964387248
2011-08-09,9952.2,10424.25,9920.8,10196.55,24685637,2105.25,2.3963987819409365
2011-08-10,10516.45,10516.45,10393.7,10463.2,15010608,1251.31,-0.5089265234345133
2011-08-11,10419.4,10516.9,10323.5,10338.8,14434228,1218.97,-0.7795875730258867
2011-08-12,10469.15,10469.15,10131.65,10182.7,17187214,1511.04,-2.813104579335529
2011-08-16,10315.1,10315.1,10023.0,10056.4,15204055,1412.7,-2.5724911499144896
2011-08-17,10050.0,10173.1,9869.75,9953.2,19175925,1593.21,-0.9725515412128689
2011-08-18,9987.6,10002.3,9564.95,9601.5,26093733,1991.42,-4.021246680206222
2011-08-19,9452.7,9587.7,9280.25,9404.85,26512221,2116.27,-0.5087800443388291
2011-08-22,9422.65,9466.1,9224.95,9407.35,19165439,1373.42,-0.16263878775637425
2011-08-23,9474.05,9523.0,9303.35,9488.7,19424208,1414.1,0.15439417412291942
2011-08-24,9453.05,9561.9,9275.15,9331.85,17183480,1492.22,-1.2987778414783662
2011-08-25,9393.35,9401.15,9134.95,9177.25,28813868,2165.68,-2.3547358958293647
2011-08-26,9186.4,9217.7,8917.95,8974.55,16930301,1410.14,-2.3605640394225937
2011-08-29,9099.85,9378.1,9099.85,9342.45,15070572,1211.7,2.596749246717942
2011-08-30,9466.3,9565.3,9355.15,9533.4,17148367,1454.58,0.7038412318795012
